4185.63,2197.72,51.8654,-94.3454,0.161542,9542.04,4185.63,2197.72,51.8654,-94.3454,0.161542,9542.04
5788.71,3063.71,78.3881,-98.8966,0.147086,8536.45,5788.71,3063.71,78.3881,-98.8966,0.147086,8536.45
6086.28,3275.11,52.4286,-94.4811,0.143154,8831.84,6086.28,3275.11,52.4286,-94.4811,0.143154,8831.84
4591.84,2276.47,56.6604,-100.858,0.199784,13105.9,4591.84,2276.47,56.6604,-100.858,0.199784,13105.9
4165.14,2273.72,46.2264,-99.8606,0.171043,10676.4,4165.14,2273.72,46.2264,-99.8606,0.171043,10676.4
4811.01,2499.71,52.9649,-100.793,0.169324,10045.4,4811.01,2499.71,52.9649,-100.793,0.169324,10045.4
5166.64,2715.32,46.4,-101.644,0.173186,10349.6,5166.64,2715.32,46.4,-101.644,0.173186,10349.6
5341.79,2623.26,48.3279,-99.7146,0.172682,8801.72,5341.79,2623.26,48.3279,-99.7146,0.172682,8801.72
4785.04,2381.53,65.8519,-99.5861,0.169329,8790.8,4785.04,2381.53,65.8519,-99.5861,0.169329,8790.8
4840.82,2295.33,51.3774,-96.0731,0.165416,10617.4,4840.82,2295.33,51.3774,-96.0731,0.165416,10617.4
5562.24,2826.65,53.1875,-92.3678,0.162542,8653.44,5562.24,2826.65,53.1875,-92.3678,0.162542,8653.44
5216.47,2630.43,69.5738,-94.1031,0.164107,8959.63,5216.47,2630.43,69.5738,-94.1031,0.164107,8959.63
5193.71,2704.9,52.9,-91.4252,0.166459,8770.1,5193.71,2704.9,52.9,-91.4252,0.166459,8770.1
4725.04,2559.86,64.2679,-91.7464,0.163908,8530.33,4725.04,2559.86,64.2679,-91.7464,0.163908,8530.33
5075.36,2635.84,85.95,-91.0148,0.1585,8486.79,5075.36,2635.84,85.95,-91.0148,0.1585,8486.79
5770.52,2899.87,45.127,-90.102,0.150052,8386.15,5770.52,2899.87,45.127,-90.102,0.150052,8386.15
6113.87,3130.27,91.0312,-87.3541,0.139374,8464.22,6113.87,3130.27,91.0312,-87.3541,0.139374,8464.22
6112.36,3150.85,55.4615,-86.8483,0.135955,8272.97,6112.36,3150.85,55.4615,-86.8483,0.135955,8272.97
3437.97,1935.01,133.951,-85.795,0.0407158,1492.74,3437.97,1935.01,133.951,-85.795,0.0407158,1492.74
4052.67,2329.24,136.958,-85.3376,0.0430344,1617.72,4052.67,2329.24,136.958,-85.3376,0.0430344,1617.72
4979.23,2805.42,49.322,-87.2285,0.0423761,2051.21,4979.23,2805.42,49.322,-87.2285,0.0423761,2051.21
2175.84,1229.88,90.4074,-85.1232,0.04705,1671.32,2175.84,1229.88,90.4074,-85.1232,0.04705,1671.32
3940.61,2257.34,124.021,-89.8056,0.0448815,1598.85,3940.61,2257.34,124.021,-89.8056,0.0448815,1598.85
4657.68,2686.5,43,-92.2058,0.0441859,1658.73,4657.68,2686.5,43,-92.2058,0.0441859,1658.73
4265.63,2378.75,57.04,-90.23,0.0439554,1676.28,4265.63,2378.75,57.04,-90.23,0.0439554,1676.28
4430.94,2580.8,43,-90.149,0.0436081,1604.59,4430.94,2580.8,43,-90.149,0.0436081,1604.59
3820.72,2142.17,45.1304,-86.6452,0.0439422,1602.88,3820.72,2142.17,45.1304,-86.6452,0.0439422,1602.88
3931.04,2236.49,69.8936,-90.9981,0.0437599,1512.05,3931.04,2236.49,69.8936,-90.9981,0.0437599,1512.05
3636.89,1965.6,126.465,-87.7142,0.0463326,1686.13,3636.89,1965.6,126.465,-87.7142,0.0463326,1686.13
2932.38,1557.61,115.4,-92.3169,0.0471085,1518.71,2932.38,1557.61,115.4,-92.3169,0.0471085,1518.71
3879.75,2148.11,49.413,-88.8019,0.0450617,2090.67,3879.75,2148.11,49.413,-88.8019,0.0450617,2090.67
3781.88,2043.4,44.9556,-89.3183,0.0441918,2089.67,3781.88,2043.4,44.9556,-89.3183,0.0441918,2089.67
4250.75,2434.49,110.51,-88.8189,0.042049,4033.92,4250.75,2434.49,110.51,-88.8189,0.042049,4033.92
4255.59,2408.9,48.7,-89.0978,0.0432888,1560.1,4255.59,2408.9,48.7,-89.0978,0.0432888,1560.1
2866.21,1526.71,44.4242,-92.1924,0.0446167,3870.62,2866.21,1526.71,44.4242,-92.1924,0.0446167,3870.62
4207.31,2300.84,43,-87.7838,0.0423445,3877.26,4207.31,2300.84,43,-87.7838,0.0423445,3877.26
3969.1,2244.73,43,-87.048,0.0444349,2153.65,3969.1,2244.73,43,-87.048,0.0444349,2153.65
3973.97,2246.48,133.766,-85.1576,0.0433932,3716.78,3973.97,2246.48,133.766,-85.1576,0.0433932,3716.78
3585.25,2021.16,48.4651,-85.2819,0.0476852,2076.67,3585.25,2021.16,48.4651,-85.2819,0.0476852,2076.67
3691.12,2065.58,105.432,-86.4594,0.0454221,3802.76,3691.12,2065.58,105.432,-86.4594,0.0454221,3802.76
3036.62,1680.66,69.1765,-80.9802,0.0444288,2166.43,3036.62,1680.66,69.1765,-80.9802,0.0444288,2166.43
3264.47,1784.51,47.1111,-81.3484,0.0478041,2213.65,3264.47,1784.51,47.1111,-81.3484,0.0478041,2213.65
3200.85,1775.75,55.8857,-81.5585,0.0494177,2243.06,3200.85,1775.75,55.8857,-81.5585,0.0494177,2243.06
3139.03,1746.77,46,-82.6424,0.0537282,2271.24,3139.03,1746.77,46,-82.6424,0.0537282,2271.24
3773.18,2145.93,54.9767,-81.9429,0.0490869,2262.04,3773.18,2145.93,54.9767,-81.9429,0.0490869,2262.04
3309.23,1769.58,46.5833,-81.2588,0.0475305,2252.9,3309.23,1769.58,46.5833,-81.2588,0.0475305,2252.9
3385.91,1907.79,118.162,-80.8788,0.0445506,2237.65,3385.91,1907.79,118.162,-80.8788,0.0445506,2237.65
5157.29,2399,55.4364,-86.3798,0.0488945,5369.04,5157.29,2399,55.4364,-86.3798,0.0488945,5369.04
3991.61,1808.96,49.2381,-83.1879,0.046429,4034,3991.61,1808.96,49.2381,-83.1879,0.046429,4034
3705.45,1838.15,124.098,-80.6337,0.0453431,3349.85,3705.45,1838.15,124.098,-80.6337,0.0453431,3349.85
3457.66,1439,108.378,-81.3952,0.0483894,5367.16,3457.66,1439,108.378,-81.3952,0.0483894,5367.16
3278.87,1466.59,48.5135,-81.6812,0.047748,4005.7,3278.87,1466.59,48.5135,-81.6812,0.047748,4005.7
3731.06,1665.17,81.625,-83.1492,0.049815,5362.58,3731.06,1665.17,81.625,-83.1492,0.049815,5362.58
2774.26,1852.88,50.3056,-82.5388,0.0481841,5323.69,2774.26,1852.88,50.3056,-82.5388,0.0481841,5323.69
3926.68,1811.71,52.3953,-81.3186,0.0481186,4019.27,3926.68,1811.71,52.3953,-81.3186,0.0481186,4019.27
3618.42,1724.61,141.225,-80.9042,0.0477311,4051.78,3618.42,1724.61,141.225,-80.9042,0.0477311,4051.78
3652.16,1763.03,151.128,-80.9001,0.0461434,2756.37,3652.16,1763.03,151.128,-80.9001,0.0461434,2756.37
3329.62,1554.69,52.5294,-79.3685,0.0473345,4087.44,3329.62,1554.69,52.5294,-79.3685,0.0473345,4087.44
3583.09,1568.56,46,-81.8576,0.0482848,4095.21,3583.09,1568.56,46,-81.8576,0.0482848,4095.21
2826.83,1514.73,73.7222,-80.1881,0.0474946,2711.98,2826.83,1514.73,73.7222,-80.1881,0.0474946,2711.98
3945.68,1661.73,85.0732,-82.1333,0.0474747,4130.3,3945.68,1661.73,85.0732,-82.1333,0.0474747,4130.3
3592.27,1734.85,145.211,-81.2305,0.0493056,4166.67,3592.27,1734.85,145.211,-81.2305,0.0493056,4166.67
3093.74,1659.03,128.861,-80.1533,0.050171,2072.84,3093.74,1659.03,128.861,-80.1533,0.050171,2072.84
3474.89,1923.85,51.1026,-78.7493,0.048386,2081.14,3474.89,1923.85,51.1026,-78.7493,0.048386,2081.14
1547.63,804.26,110.529,-77.1963,0.0375238,1793.54,1547.63,804.26,110.529,-77.1963,0.0375238,1793.54
3224.01,1636.73,146.03,-79.2761,0.0517922,2554.24,3224.01,1636.73,146.03,-79.2761,0.0517922,2554.24
3528.75,1797.27,154.6,-78.3076,0.0455614,2015.92,3528.75,1797.27,154.6,-78.3076,0.0455614,2015.92
3625.12,1811.7,51.0263,-79.1604,0.0486039,2779.73,3625.12,1811.7,51.0263,-79.1604,0.0486039,2779.73
13660.4,7635.76,63.6026,-89.0352,0.216875,7738.64,13660.4,7635.76,63.6026,-89.0352,0.216875,7738.64
11330.2,6340.74,46.2578,-89.8007,0.213026,8111.36,11330.2,6340.74,46.2578,-89.8007,0.213026,8111.36
9934.7,5468.31,116.071,-88.2445,0.215379,7912.2,9934.7,5468.31,116.071,-88.2445,0.215379,7912.2
9622.47,5255.4,124.602,-88.2974,0.212921,8727.97,9622.47,5255.4,124.602,-88.2974,0.212921,8727.97
14335.5,8138.35,115.805,-88.8849,0.220978,7946.78,14335.5,8138.35,115.805,-88.8849,0.220978,7946.78
10537.1,5927.45,56.4667,-88.3808,0.214335,8064.75,10537.1,5927.45,56.4667,-88.3808,0.214335,8064.75
25162.9,14282.7,67.2548,-94.4052,0.187863,9002.2,25162.9,14282.7,67.2548,-94.4052,0.187863,9002.2
40057.7,22947.7,58.7577,-94.2143,0.188416,8993.16,40057.7,22947.7,58.7577,-94.2143,0.188416,8993.16
27509.6,15781.1,129.61,-93.4851,0.189528,9512.41,27509.6,15781.1,129.61,-93.4851,0.189528,9512.41
27687.3,15750.2,63.3414,-94.6839,0.18688,9699.18,27687.3,15750.2,63.3414,-94.6839,0.18688,9699.18
23564.2,13563.9,123.576,-94.3878,0.187174,9454.92,23564.2,13563.9,123.576,-94.3878,0.187174,9454.92
26298.4,15037,122.373,-93.7891,0.187729,8648.67,26298.4,15037,122.373,-93.7891,0.187729,8648.67
24979.6,14346,55.8783,-92.3136,0.187159,9340.33,24979.6,14346,55.8783,-92.3136,0.187159,9340.33
24036.8,13452.5,56.884,-90.287,0.179081,6805.72,24036.8,13452.5,56.884,-90.287,0.179081,6805.72
24956.9,14291.3,62.0418,-91.4119,0.186456,9525.81,24956.9,14291.3,62.0418,-91.4119,0.186456,9525.81
21062.9,12129.5,75.3393,-91.2973,0.183667,8322.55,21062.9,12129.5,75.3393,-91.2973,0.183667,8322.55
55165.2,31712.7,69.5458,-95.8576,0.186394,9625.03,55165.2,31712.7,69.5458,-95.8576,0.186394,9625.03
20125.8,11457.2,68.8199,-92.5667,0.184534,9628.65,20125.8,11457.2,68.8199,-92.5667,0.184534,9628.65
18587.6,10503.2,56.1846,-94.7344,0.209125,10234.5,18587.6,10503.2,56.1846,-94.7344,0.209125,10234.5
25188.6,14324,79.2917,-95.1326,0.208005,10265.3,25188.6,14324,79.2917,-95.1326,0.208005,10265.3
18608,10424.6,58.7538,-94.2095,0.209742,10326,18608,10424.6,58.7538,-94.2095,0.209742,10326
30252.2,17298.4,54.9154,-95.9815,0.208809,10763.3,30252.2,17298.4,54.9154,-95.9815,0.208809,10763.3
14634.1,8164.26,134.275,-92.7816,0.205532,9894.22,14634.1,8164.26,134.275,-92.7816,0.205532,9894.22
45047.6,25732.5,69.1314,-94.779,0.20468,9965.26,45047.6,25732.5,69.1314,-94.779,0.20468,9965.26
25053.6,14319.3,115.799,-93.9922,0.202605,10024.6,25053.6,14319.3,115.799,-93.9922,0.202605,10024.6
14698.8,8186.72,125.83,-91.0506,0.198732,10045.9,14698.8,8186.72,125.83,-91.0506,0.198732,10045.9
19948.1,11258.5,73.9471,-92.0018,0.199268,10154.2,19948.1,11258.5,73.9471,-92.0018,0.199268,10154.2
24963.5,14283.3,82.3258,-92.87,0.200479,9968.59,24963.5,14283.3,82.3258,-92.87,0.200479,9968.59
32943.1,18813.1,68.7637,-95.8129,0.203861,10158.4,32943.1,18813.1,68.7637,-95.8129,0.203861,10158.4
26408.9,15108.5,121.018,-96.3486,0.20591,10585.9,26408.9,15108.5,121.018,-96.3486,0.20591,10585.9
33158.6,19060.7,63.4035,-95.818,0.209092,10507.3,33158.6,19060.7,63.4035,-95.818,0.209092,10507.3
11949.3,6629.41,78.8,-91.835,0.20717,10686.8,11949.3,6629.41,78.8,-91.835,0.20717,10686.8
31946.7,18301.7,85.1671,-93.8798,0.210667,9967.27,31946.7,18301.7,85.1671,-93.8798,0.210667,9967.27
40233.1,23220.7,54.3543,-94.754,0.203948,9696.54,40233.1,23220.7,54.3543,-94.754,0.203948,9696.54
22729.9,13010.4,64.5521,-92.7567,0.207226,9658.96,22729.9,13010.4,64.5521,-92.7567,0.207226,9658.96
41215.1,23765.2,56.3524,-94.1434,0.211448,9728.35,41215.1,23765.2,56.3524,-94.1434,0.211448,9728.35
30022.9,17077.5,120.304,-95.1725,0.212884,9831.98,30022.9,17077.5,120.304,-95.1725,0.212884,9831.98
29489.6,16787.8,49.8683,-97.8171,0.211467,10441.5,29489.6,16787.8,49.8683,-97.8171,0.211467,10441.5
15419.5,8775.4,55.8531,-95.2007,0.215819,10352.2,15419.5,8775.4,55.8531,-95.2007,0.215819,10352.2
15940.9,9119.14,56.765,-93.7897,0.208145,9954.86,15940.9,9119.14,56.765,-93.7897,0.208145,9954.86
15386.4,8797.34,62.0113,-92.8366,0.20111,10219.5,15386.4,8797.34,62.0113,-92.8366,0.20111,10219.5
14343.4,8083.7,109.378,-94.3607,0.207951,10236.8,14343.4,8083.7,109.378,-94.3607,0.207951,10236.8
10578.8,5980.74,141.239,-92.116,0.136962,7597.47,10578.8,5980.74,141.239,-92.116,0.136962,7597.47
7482.67,4182.18,134.925,-91.7528,0.112099,11712.9,7482.67,4182.18,134.925,-91.7528,0.112099,11712.9
15320.9,8575.23,57.2,-89.6277,0.173727,6820.95,15320.9,8575.23,57.2,-89.6277,0.173727,6820.95
11463.8,6372.65,54.2083,-90.4501,0.171786,6991.35,11463.8,6372.65,54.2083,-90.4501,0.171786,6991.35
12301.1,6766.85,82.9457,-88.0283,0.169909,6845.08,12301.1,6766.85,82.9457,-88.0283,0.169909,6845.08
13120.6,7319.27,71.4493,-87.6562,0.174159,6648.65,13120.6,7319.27,71.4493,-87.6562,0.174159,6648.65
15010.9,8353.61,54.8654,-88.8123,0.175001,6893.45,15010.9,8353.61,54.8654,-88.8123,0.175001,6893.45
11874.9,6573.07,108.248,-89.1235,0.176777,6832.29,11874.9,6573.07,108.248,-89.1235,0.176777,6832.29
4178.94,2368.02,46.7451,-85.8616,0.0964833,14489.6,4178.94,2368.02,46.7451,-85.8616,0.0964833,14489.6
3541.68,1881.38,65.2143,-85.9105,0.122811,14840.2,3541.68,1881.38,65.2143,-85.9105,0.122811,14840.2
3206.13,1732.83,98.8947,-85.7338,0.12144,13216.4,3206.13,1732.83,98.8947,-85.7338,0.12144,13216.4
286932,166330,51.0862,-96.511,0.0563139,13066.7,286932,166330,51.0862,-96.511,0.0563139,13066.7
2904.74,1582.83,82.8333,-87.9172,0.124443,14776,2904.74,1582.83,82.8333,-87.9172,0.124443,14776
2485.21,1315.69,48.6667,-87.394,0.134963,14204.4,2485.21,1315.69,48.6667,-87.394,0.134963,14204.4
3328.83,1849.72,92.325,-87.0201,0.110842,13185.7,3328.83,1849.72,92.325,-87.0201,0.110842,13185.7
2311.41,1188.2,52.9286,-89.6968,0.148252,14727.5,2311.41,1188.2,52.9286,-89.6968,0.148252,14727.5
2969.71,1585.91,118.056,-88.3633,0.113383,14365.5,2969.71,1585.91,118.056,-88.3633,0.113383,14365.5
2291.51,1199.52,98.1429,-87.6867,0.151805,14196.8,2291.51,1199.52,98.1429,-87.6867,0.151805,14196.8
2615.56,1429.45,43,-85.9465,0.11587,12387,2615.56,1429.45,43,-85.9465,0.11587,12387
2804.5,1536.7,122.471,-87.8397,0.13357,13574.1,2804.5,1536.7,122.471,-87.8397,0.13357,13574.1
2402.41,1264.15,47.3667,-86.2532,0.134493,13008.4,2402.41,1264.15,47.3667,-86.2532,0.134493,13008.4
3021.52,1642.04,68.5556,-89.0222,0.135344,14916.4,3021.52,1642.04,68.5556,-89.0222,0.135344,14916.4
3605.51,1931.85,113.714,-86.759,0.100095,14918.7,3605.51,1931.85,113.714,-86.759,0.100095,14918.7
2684.92,1376.67,106.094,-88.4186,0.147971,14359.3,2684.92,1376.67,106.094,-88.4186,0.147971,14359.3
4260.89,2327.8,45.7647,-89.2162,0.0927638,14439.9,4260.89,2327.8,45.7647,-89.2162,0.0927638,14439.9
3797.17,2161.81,63.9787,-85.8145,0.106363,14088.1,3797.17,2161.81,63.9787,-85.8145,0.106363,14088.1
3119.05,1564.47,107.056,-86.3173,0.127775,12206.5,3119.05,1564.47,107.056,-86.3173,0.127775,12206.5
4828.9,2671.4,45.0175,-87.0129,0.0774471,14532.1,4828.9,2671.4,45.0175,-87.0129,0.0774471,14532.1
2966.22,1582.79,53.3333,-86.0194,0.114815,14660.2,2966.22,1582.79,53.3333,-86.0194,0.114815,14660.2
4525.52,2437.79,119.472,-86.6094,0.0880809,14800.2,4525.52,2437.79,119.472,-86.6094,0.0880809,14800.2
3574.74,1916.56,44.9048,-86.3797,0.0987421,14250.6,3574.74,1916.56,44.9048,-86.3797,0.0987421,14250.6
3888.82,2214.04,54.186,-90.7814,0.187913,15118.1,3888.82,2214.04,54.186,-90.7814,0.187913,15118.1
3679.91,2027.98,90.95,-91.1038,0.16021,15348.7,3679.91,2027.98,90.95,-91.1038,0.16021,15348.7
4162.31,2335.69,48.9778,-90.7582,0.11696,15161.4,4162.31,2335.69,48.9778,-90.7582,0.11696,15161.4
4338.56,2445.1,63.9583,-91.0183,0.113237,15162.2,4338.56,2445.1,63.9583,-91.0183,0.113237,15162.2
3462.16,1870.05,116.737,-89.989,0.167869,15022.9,3462.16,1870.05,116.737,-89.989,0.167869,15022.9
2961.54,1663.54,80.5758,-89.6387,0.201455,14828.6,2961.54,1663.54,80.5758,-89.6387,0.201455,14828.6
3920.26,2220.52,73.1628,-88.7514,0.16398,17476.4,3920.26,2220.52,73.1628,-88.7514,0.16398,17476.4
4283.18,2453.02,67.8723,-89.134,0.148737,7683.77,4283.18,2453.02,67.8723,-89.134,0.148737,7683.77
5487.87,3126.79,97.1167,-89.7066,0.148586,16140.5,5487.87,3126.79,97.1167,-89.7066,0.148586,16140.5
4741.37,2716.82,61.098,-89.3646,0.163879,16142.5,4741.37,2716.82,61.098,-89.3646,0.163879,16142.5
4265.94,2449.13,79.617,-89.7503,0.159742,14470.1,4265.94,2449.13,79.617,-89.7503,0.159742,14470.1
5492.35,3110,64.4333,-89.8093,0.157711,17696.1,5492.35,3110,64.4333,-89.8093,0.157711,17696.1
6406.25,3569.11,63.7059,-90.7279,0.171273,18928.7,6406.25,3569.11,63.7059,-90.7279,0.171273,18928.7
6664.83,3809.86,66.875,-90.6679,0.153933,16143,6664.83,3809.86,66.875,-90.6679,0.153933,16143
5128.87,2902.05,68.8,-89.8671,0.160815,16142.9,5128.87,2902.05,68.8,-89.8671,0.160815,16142.9
9821.81,5411.41,66.2679,-88.0113,0.164515,7420.66,9821.81,5411.41,66.2679,-88.0113,0.164515,7420.66
9149.4,4892.48,71.7087,-86.4884,0.166298,5987.38,9149.4,4892.48,71.7087,-86.4884,0.166298,5987.38
8790.86,4954.25,51.0194,-87.9691,0.152125,7363,8790.86,4954.25,51.0194,-87.9691,0.152125,7363
9140.12,5011.77,54.819,-88.66,0.146304,7935.15,9140.12,5011.77,54.819,-88.66,0.146304,7935.15
8755.92,4759.53,70.9604,-87.4378,0.160801,6443.73,8755.92,4759.53,70.9604,-87.4378,0.160801,6443.73
9350.59,5157.56,47.5138,-89.3633,0.145229,6997.85,9350.59,5157.56,47.5138,-89.3633,0.145229,6997.85
10721.2,6002.68,65.1626,-89.8923,0.157399,8136.87,10721.2,6002.68,65.1626,-89.8923,0.157399,8136.87
9825.28,5399.38,63.9464,-87.5449,0.160503,6298.56,9825.28,5399.38,63.9464,-87.5449,0.160503,6298.56
9686.67,5347.98,50.7321,-89.2702,0.147771,7415.99,9686.67,5347.98,50.7321,-89.2702,0.147771,7415.99
10820.3,5996.89,76.3333,-90.5442,0.15447,8404.9,10820.3,5996.89,76.3333,-90.5442,0.15447,8404.9
13797.5,7777.85,53.7375,-90.5176,0.116231,15866.1,13797.5,7777.85,53.7375,-90.5176,0.116231,15866.1
8434.62,4662.96,74.4583,-90.6186,0.147002,15786.6,8434.62,4662.96,74.4583,-90.6186,0.147002,15786.6
2481.03,1305.19,50.1429,-84.1254,0.244809,7712.78,2481.03,1305.19,50.1429,-84.1254,0.244809,7712.78
1583.32,842.097,45.9,-84.1336,0.257305,8257.25,1583.32,842.097,45.9,-84.1336,0.257305,8257.25
1933.54,950.067,94.9048,-83.4744,0.252484,7677.13,1933.54,950.067,94.9048,-83.4744,0.252484,7677.13
1967.94,978.395,46.2273,-83.9285,0.2515,8404.66,1967.94,978.395,46.2273,-83.9285,0.2515,8404.66
1722.39,884.261,110.9,-83.8496,0.246051,8007.91,1722.39,884.261,110.9,-83.8496,0.246051,8007.91
1915.62,1039.42,102.957,-83.7629,0.244959,8737.16,1915.62,1039.42,102.957,-83.7629,0.244959,8737.16
2352.62,1257.53,49.3571,-84.0742,0.254096,8669.98,2352.62,1257.53,49.3571,-84.0742,0.254096,8669.98
2312.02,1151.6,83.4231,-84.4318,0.21022,8757.87,2312.02,1151.6,83.4231,-84.4318,0.21022,8757.87
1952.68,1063.08,58.2174,-84.5172,0.238698,7941.87,1952.68,1063.08,58.2174,-84.5172,0.238698,7941.87
2457.99,1346.37,57.8966,-83.9624,0.257625,8960.74,2457.99,1346.37,57.8966,-83.9624,0.257625,8960.74
1366.53,714.578,48.9375,-90.0338,0.195364,8137.75,1366.53,714.578,48.9375,-90.0338,0.195364,8137.75
1486.1,758.44,106.889,-90.9553,0.194155,8318.4,1486.1,758.44,106.889,-90.9553,0.194155,8318.4
1398.26,796.736,113.688,-91.1627,0.16692,8432.98,1398.26,796.736,113.688,-91.1627,0.16692,8432.98
1570.33,822.506,130.667,-91.779,0.189602,8473.49,1570.33,822.506,130.667,-91.779,0.189602,8473.49
1400.19,842.682,46,-91.697,0.192151,8334.07,1400.19,842.682,46,-91.697,0.192151,8334.07
1352.77,777.925,55,-91.0206,0.178594,8166.13,1352.77,777.925,55,-91.0206,0.178594,8166.13
1457.86,805.732,49.6471,-91.3004,0.20157,8175.82,1457.86,805.732,49.6471,-91.3004,0.20157,8175.82
611.094,363.293,109.111,-92.0489,0.245509,14714.7,611.094,363.293,109.111,-92.0489,0.245509,14714.7
530.959,284.315,103.5,-91.8229,0.248823,14348.1,530.959,284.315,103.5,-91.8229,0.248823,14348.1
523.082,279.269,40,-91.3779,0.247018,9654.83,523.082,279.269,40,-91.3779,0.247018,9654.83
509.875,289.019,94.125,-91.363,0.262315,10526.1,509.875,289.019,94.125,-91.363,0.262315,10526.1
581.105,317.766,42.6667,-91.1162,0.253417,9459.94,581.105,317.766,42.6667,-91.1162,0.253417,9459.94
572.47,308.453,82.6667,-90.4779,0.209954,10882,572.47,308.453,82.6667,-90.4779,0.209954,10882
528.16,238.517,90.4286,-94.8756,0.281291,14501.3,528.16,238.517,90.4286,-94.8756,0.281291,14501.3
383.046,230.419,39,-90.465,0.287533,14341.3,383.046,230.419,39,-90.465,0.287533,14341.3
564.418,303.052,108,-90.2206,0.107932,7698.86,564.418,303.052,108,-90.2206,0.107932,7698.86
585.876,332.43,135.125,-93.5809,0.10274,7742.14,585.876,332.43,135.125,-93.5809,0.10274,7742.14
664.281,417.54,47,-91.1604,0.131152,7268.09,664.281,417.54,47,-91.1604,0.131152,7268.09
528.102,288.215,46,-90.4548,0.0762257,6463.4,528.102,288.215,46,-90.4548,0.0762257,6463.4
501.197,302.707,125.25,-89.5074,0.174965,12365.1,501.197,302.707,125.25,-89.5074,0.174965,12365.1
725.42,409.858,112.9,-88.6676,0.173495,12627.3,725.42,409.858,112.9,-88.6676,0.173495,12627.3
